
Predictions were generated on 24-Oct-2019 at 16:50:56 using OpenFAST, compiled as a 64-bit application using single precision at commit v2.1.0-184-g4231be2e-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: MonopileOnly

Time      	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	M1N1FKXe  	M1N1FKYe  	M1N1FKZe  	M1N1MKXe  	M1N1MKYe  	M1N1MKZe  	M2N1FKXe  	M2N1FKYe  	M2N1FKZe  	M2N1MKXe  	M2N1MKYe  	M2N1MKZe  	-ReactFXss	-ReactFYss	-ReactFZss	-ReactMXss	-ReactMYss	-ReactMZss
(s)       	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(Nm)      	(Nm)      	(Nm)      
    0.4900	-2.833E-07	-0.000E+00	-8.589E-08	 0.000E+00	-1.759E-07	 0.000E+00	-8.296E-01	 0.000E+00	-1.602E-03	 0.000E+00	-6.635E-01	 0.000E+00	-7.225E+06	-0.000E+00	-3.991E+06	-0.000E+00	-5.321E+08	-0.000E+00	-5.463E+06	-0.000E+00	-3.991E+06	-0.000E+00	-1.949E+08	-0.000E+00	-7.225E+06	-0.000E+00	-3.991E+06	-0.000E+00	 1.904E+08	-0.000E+00
    0.5000	-2.818E-07	-0.000E+00	-1.562E-07	 0.000E+00	-1.852E-07	 0.000E+00	-8.566E-01	 0.000E+00	-2.415E-03	 0.000E+00	-6.833E-01	 0.000E+00	-7.566E+06	-0.000E+00	-5.909E+06	-0.000E+00	-5.520E+08	-0.000E+00	-5.671E+06	-0.000E+00	-5.909E+06	-0.000E+00	-1.998E+08	-0.000E+00	-7.566E+06	-0.000E+00	-5.909E+06	-0.000E+00	 2.046E+08	-0.000E+00
    0.5100	-2.774E-07	-0.000E+00	-1.795E-07	 0.000E+00	-1.859E-07	 0.000E+00	-8.808E-01	 0.000E+00	-2.684E-03	 0.000E+00	-7.004E-01	 0.000E+00	-7.970E+06	-0.000E+00	-6.545E+06	-0.000E+00	-5.723E+08	-0.000E+00	-5.863E+06	-0.000E+00	-6.545E+06	-0.000E+00	-2.027E+08	-0.000E+00	-7.970E+06	-0.000E+00	-6.545E+06	-0.000E+00	 2.247E+08	-0.000E+00
    0.5200	-2.713E-07	-0.000E+00	-1.384E-07	 0.000E+00	-1.763E-07	 0.000E+00	-9.024E-01	 0.000E+00	-2.211E-03	 0.000E+00	-7.149E-01	 0.000E+00	-8.413E+06	-0.000E+00	-5.429E+06	-0.000E+00	-5.923E+08	-0.000E+00	-6.043E+06	-0.000E+00	-5.429E+06	-0.000E+00	-2.042E+08	-0.000E+00	-8.413E+06	-0.000E+00	-5.429E+06	-0.000E+00	 2.490E+08	-0.000E+00
    0.5300	-2.635E-07	-0.000E+00	-6.694E-08	 0.000E+00	-1.614E-07	 0.000E+00	-9.214E-01	 0.000E+00	-1.387E-03	 0.000E+00	-7.272E-01	 0.000E+00	-8.860E+06	-0.000E+00	-3.483E+06	-0.000E+00	-6.112E+08	-0.000E+00	-6.204E+06	-0.000E+00	-3.483E+06	-0.000E+00	-2.048E+08	-0.000E+00	-8.860E+06	-0.000E+00	-3.483E+06	-0.000E+00	 2.747E+08	-0.000E+00
    0.5400	-2.542E-07	-0.000E+00	-2.208E-08	 0.000E+00	-1.494E-07	 0.000E+00	-9.379E-01	 0.000E+00	-8.703E-04	 0.000E+00	-7.377E-01	 0.000E+00	-9.274E+06	-0.000E+00	-2.262E+06	-0.000E+00	-6.283E+08	-0.000E+00	-6.325E+06	-0.000E+00	-2.262E+06	-0.000E+00	-2.049E+08	-0.000E+00	-9.274E+06	-0.000E+00	-2.262E+06	-0.000E+00	 2.991E+08	-0.000E+00
    0.5500	-2.444E-07	-0.000E+00	-3.857E-08	 0.000E+00	-1.461E-07	 0.000E+00	-9.520E-01	 0.000E+00	-1.061E-03	 0.000E+00	-7.467E-01	 0.000E+00	-9.634E+06	-0.000E+00	-2.712E+06	-0.000E+00	-6.430E+08	-0.000E+00	-6.457E+06	-0.000E+00	-2.712E+06	-0.000E+00	-2.049E+08	-0.000E+00	-9.634E+06	-0.000E+00	-2.712E+06	-0.000E+00	 3.204E+08	-0.000E+00
    0.5600	-2.365E-07	-0.000E+00	-1.019E-07	 0.000E+00	-1.507E-07	 0.000E+00	-9.637E-01	 0.000E+00	-1.791E-03	 0.000E+00	-7.542E-01	 0.000E+00	-9.926E+06	-0.000E+00	-4.436E+06	-0.000E+00	-6.550E+08	-0.000E+00	-6.557E+06	-0.000E+00	-4.436E+06	-0.000E+00	-2.050E+08	-0.000E+00	-9.926E+06	-0.000E+00	-4.436E+06	-0.000E+00	 3.376E+08	-0.000E+00
    0.5700	-2.330E-07	-0.000E+00	-1.610E-07	 0.000E+00	-1.572E-07	 0.000E+00	-9.731E-01	 0.000E+00	-2.472E-03	 0.000E+00	-7.606E-01	 0.000E+00	-1.014E+07	-0.000E+00	-6.045E+06	-0.000E+00	-6.643E+08	-0.000E+00	-6.625E+06	-0.000E+00	-6.045E+06	-0.000E+00	-2.053E+08	-0.000E+00	-1.014E+07	-0.000E+00	-6.045E+06	-0.000E+00	 3.502E+08	-0.000E+00
    0.5800	-2.352E-07	-0.000E+00	-1.693E-07	 0.000E+00	-1.596E-07	 0.000E+00	-9.803E-01	 0.000E+00	-2.568E-03	 0.000E+00	-7.660E-01	 0.000E+00	-1.028E+07	-0.000E+00	-6.272E+06	-0.000E+00	-6.706E+08	-0.000E+00	-6.678E+06	-0.000E+00	-6.272E+06	-0.000E+00	-2.060E+08	-0.000E+00	-1.028E+07	-0.000E+00	-6.272E+06	-0.000E+00	 3.577E+08	-0.000E+00
    0.5900	-2.422E-07	-0.000E+00	-1.215E-07	 0.000E+00	-1.567E-07	 0.000E+00	-9.853E-01	 0.000E+00	-2.018E-03	 0.000E+00	-7.704E-01	 0.000E+00	-1.033E+07	-0.000E+00	-4.972E+06	-0.000E+00	-6.738E+08	-0.000E+00	-6.694E+06	-0.000E+00	-4.972E+06	-0.000E+00	-2.071E+08	-0.000E+00	-1.033E+07	-0.000E+00	-4.972E+06	-0.000E+00	 3.592E+08	-0.000E+00
    0.6000	-2.520E-07	-0.000E+00	-5.660E-08	 0.000E+00	-1.531E-07	 0.000E+00	-9.879E-01	 0.000E+00	-1.270E-03	 0.000E+00	-7.739E-01	 0.000E+00	-1.028E+07	-0.000E+00	-3.207E+06	-0.000E+00	-6.735E+08	-0.000E+00	-6.701E+06	-0.000E+00	-3.207E+06	-0.000E+00	-2.088E+08	-0.000E+00	-1.028E+07	-0.000E+00	-3.207E+06	-0.000E+00	 3.543E+08	-0.000E+00
    0.6100	-2.625E-07	-0.000E+00	-2.617E-08	 0.000E+00	-1.548E-07	 0.000E+00	-9.881E-01	 0.000E+00	-9.204E-04	 0.000E+00	-7.760E-01	 0.000E+00	-1.013E+07	-0.000E+00	-2.381E+06	-0.000E+00	-6.700E+08	-0.000E+00	-6.667E+06	-0.000E+00	-2.381E+06	-0.000E+00	-2.110E+08	-0.000E+00	-1.013E+07	-0.000E+00	-2.381E+06	-0.000E+00	 3.432E+08	-0.000E+00
    0.6200	-2.724E-07	-0.000E+00	-5.330E-08	 0.000E+00	-1.646E-07	 0.000E+00	-9.858E-01	 0.000E+00	-1.234E-03	 0.000E+00	-7.764E-01	 0.000E+00	-9.912E+06	-0.000E+00	-3.121E+06	-0.000E+00	-6.637E+08	-0.000E+00	-6.624E+06	-0.000E+00	-3.121E+06	-0.000E+00	-2.132E+08	-0.000E+00	-9.912E+06	-0.000E+00	-3.121E+06	-0.000E+00	 3.275E+08	-0.000E+00
    0.6300	-2.817E-07	-0.000E+00	-1.152E-07	 0.000E+00	-1.790E-07	 0.000E+00	-9.809E-01	 0.000E+00	-1.948E-03	 0.000E+00	-7.747E-01	 0.000E+00	-9.650E+06	-0.000E+00	-4.807E+06	-0.000E+00	-6.553E+08	-0.000E+00	-6.563E+06	-0.000E+00	-4.807E+06	-0.000E+00	-2.151E+08	-0.000E+00	-9.650E+06	-0.000E+00	-4.807E+06	-0.000E+00	 3.097E+08	-0.000E+00
    0.6400	-2.905E-07	-0.000E+00	-1.621E-07	 0.000E+00	-1.909E-07	 0.000E+00	-9.733E-01	 0.000E+00	-2.489E-03	 0.000E+00	-7.707E-01	 0.000E+00	-9.375E+06	-0.000E+00	-6.086E+06	-0.000E+00	-6.454E+08	-0.000E+00	-6.495E+06	-0.000E+00	-6.086E+06	-0.000E+00	-2.163E+08	-0.000E+00	-9.375E+06	-0.000E+00	-6.086E+06	-0.000E+00	 2.921E+08	-0.000E+00
    0.6500	-2.980E-07	-0.000E+00	-1.574E-07	 0.000E+00	-1.946E-07	 0.000E+00	-9.629E-01	 0.000E+00	-2.435E-03	 0.000E+00	-7.641E-01	 0.000E+00	-9.109E+06	-0.000E+00	-5.958E+06	-0.000E+00	-6.346E+08	-0.000E+00	-6.409E+06	-0.000E+00	-5.958E+06	-0.000E+00	-2.163E+08	-0.000E+00	-9.109E+06	-0.000E+00	-5.958E+06	-0.000E+00	 2.763E+08	-0.000E+00
    0.6600	-3.025E-07	-0.000E+00	-1.061E-07	 0.000E+00	-1.898E-07	 0.000E+00	-9.497E-01	 0.000E+00	-1.843E-03	 0.000E+00	-7.549E-01	 0.000E+00	-8.859E+06	-0.000E+00	-4.560E+06	-0.000E+00	-6.229E+08	-0.000E+00	-6.294E+06	-0.000E+00	-4.560E+06	-0.000E+00	-2.150E+08	-0.000E+00	-8.859E+06	-0.000E+00	-4.560E+06	-0.000E+00	 2.630E+08	-0.000E+00
    0.6700	-3.020E-07	-0.000E+00	-4.980E-08	 0.000E+00	-1.813E-07	 0.000E+00	-9.336E-01	 0.000E+00	-1.193E-03	 0.000E+00	-7.428E-01	 0.000E+00	-8.627E+06	-0.000E+00	-3.024E+06	-0.000E+00	-6.104E+08	-0.000E+00	-6.183E+06	-0.000E+00	-3.024E+06	-0.000E+00	-2.125E+08	-0.000E+00	-8.627E+06	-0.000E+00	-3.024E+06	-0.000E+00	 2.523E+08	-0.000E+00
    0.6800	-2.953E-07	-0.000E+00	-3.308E-08	 0.000E+00	-1.751E-07	 0.000E+00	-9.146E-01	 0.000E+00	-9.987E-04	 0.000E+00	-7.278E-01	 0.000E+00	-8.417E+06	-0.000E+00	-2.565E+06	-0.000E+00	-5.972E+08	-0.000E+00	-6.065E+06	-0.000E+00	-2.565E+06	-0.000E+00	-2.087E+08	-0.000E+00	-8.417E+06	-0.000E+00	-2.565E+06	-0.000E+00	 2.445E+08	-0.000E+00
    0.6900	-2.832E-07	-0.000E+00	-6.827E-08	 0.000E+00	-1.732E-07	 0.000E+00	-8.928E-01	 0.000E+00	-1.403E-03	 0.000E+00	-7.100E-01	 0.000E+00	-8.235E+06	-0.000E+00	-3.519E+06	-0.000E+00	-5.835E+08	-0.000E+00	-5.930E+06	-0.000E+00	-3.519E+06	-0.000E+00	-2.034E+08	-0.000E+00	-8.235E+06	-0.000E+00	-3.519E+06	-0.000E+00	 2.400E+08	-0.000E+00
    0.7000	-2.675E-07	-0.000E+00	-1.265E-07	 0.000E+00	-1.726E-07	 0.000E+00	-8.683E-01	 0.000E+00	-2.072E-03	 0.000E+00	-6.894E-01	 0.000E+00	-8.084E+06	-0.000E+00	-5.099E+06	-0.000E+00	-5.694E+08	-0.000E+00	-5.787E+06	-0.000E+00	-5.099E+06	-0.000E+00	-1.968E+08	-0.000E+00	-8.084E+06	-0.000E+00	-5.099E+06	-0.000E+00	 2.391E+08	-0.000E+00
    0.7100	-2.504E-07	-0.000E+00	-1.614E-07	 0.000E+00	-1.677E-07	 0.000E+00	-8.413E-01	 0.000E+00	-2.472E-03	 0.000E+00	-6.663E-01	 0.000E+00	-7.962E+06	-0.000E+00	-6.044E+06	-0.000E+00	-5.548E+08	-0.000E+00	-5.626E+06	-0.000E+00	-6.044E+06	-0.000E+00	-1.888E+08	-0.000E+00	-7.962E+06	-0.000E+00	-6.044E+06	-0.000E+00	 2.414E+08	-0.000E+00
    0.7200	-2.329E-07	-0.000E+00	-1.462E-07	 0.000E+00	-1.553E-07	 0.000E+00	-8.118E-01	 0.000E+00	-2.294E-03	 0.000E+00	-6.412E-01	 0.000E+00	-7.852E+06	-0.000E+00	-5.624E+06	-0.000E+00	-5.395E+08	-0.000E+00	-5.443E+06	-0.000E+00	-5.624E+06	-0.000E+00	-1.798E+08	-0.000E+00	-7.852E+06	-0.000E+00	-5.624E+06	-0.000E+00	 2.458E+08	-0.000E+00
    0.7300	-2.153E-07	-0.000E+00	-9.427E-08	 0.000E+00	-1.375E-07	 0.000E+00	-7.802E-01	 0.000E+00	-1.692E-03	 0.000E+00	-6.144E-01	 0.000E+00	-7.730E+06	-0.000E+00	-4.203E+06	-0.000E+00	-5.228E+08	-0.000E+00	-5.259E+06	-0.000E+00	-4.203E+06	-0.000E+00	-1.703E+08	-0.000E+00	-7.730E+06	-0.000E+00	-4.203E+06	-0.000E+00	 2.502E+08	-0.000E+00
    0.7400	-1.973E-07	-0.000E+00	-4.762E-08	 0.000E+00	-1.204E-07	 0.000E+00	-7.465E-01	 0.000E+00	-1.152E-03	 0.000E+00	-5.862E-01	 0.000E+00	-7.569E+06	-0.000E+00	-2.927E+06	-0.000E+00	-5.043E+08	-0.000E+00	-5.050E+06	-0.000E+00	-2.927E+06	-0.000E+00	-1.605E+08	-0.000E+00	-7.569E+06	-0.000E+00	-2.927E+06	-0.000E+00	 2.526E+08	-0.000E+00
    0.7500	-1.795E-07	-0.000E+00	-4.307E-08	 0.000E+00	-1.094E-07	 0.000E+00	-7.109E-01	 0.000E+00	-1.097E-03	 0.000E+00	-5.569E-01	 0.000E+00	-7.355E+06	-0.000E+00	-2.798E+06	-0.000E+00	-4.838E+08	-0.000E+00	-4.817E+06	-0.000E+00	-2.798E+06	-0.000E+00	-1.508E+08	-0.000E+00	-7.355E+06	-0.000E+00	-2.798E+06	-0.000E+00	 2.518E+08	-0.000E+00
    0.7600	-1.632E-07	-0.000E+00	-8.334E-08	 0.000E+00	-1.058E-07	 0.000E+00	-6.735E-01	 0.000E+00	-1.560E-03	 0.000E+00	-5.266E-01	 0.000E+00	-7.082E+06	-0.000E+00	-3.890E+06	-0.000E+00	-4.610E+08	-0.000E+00	-4.583E+06	-0.000E+00	-3.890E+06	-0.000E+00	-1.413E+08	-0.000E+00	-7.082E+06	-0.000E+00	-3.890E+06	-0.000E+00	 2.471E+08	-0.000E+00
    0.7700	-1.498E-07	-0.000E+00	-1.357E-07	 0.000E+00	-1.057E-07	 0.000E+00	-6.346E-01	 0.000E+00	-2.162E-03	 0.000E+00	-4.956E-01	 0.000E+00	-6.750E+06	-0.000E+00	-5.312E+06	-0.000E+00	-4.362E+08	-0.000E+00	-4.312E+06	-0.000E+00	-5.312E+06	-0.000E+00	-1.321E+08	-0.000E+00	-6.750E+06	-0.000E+00	-5.312E+06	-0.000E+00	 2.388E+08	-0.000E+00
    0.7800	-1.402E-07	-0.000E+00	-1.587E-07	 0.000E+00	-1.036E-07	 0.000E+00	-5.943E-01	 0.000E+00	-2.425E-03	 0.000E+00	-4.640E-01	 0.000E+00	-6.361E+06	-0.000E+00	-5.935E+06	-0.000E+00	-4.094E+08	-0.000E+00	-4.042E+06	-0.000E+00	-5.935E+06	-0.000E+00	-1.232E+08	-0.000E+00	-6.361E+06	-0.000E+00	-5.935E+06	-0.000E+00	 2.267E+08	-0.000E+00
    0.7900	-1.341E-07	-0.000E+00	-1.351E-07	 0.000E+00	-9.663E-08	 0.000E+00	-5.526E-01	 0.000E+00	-2.151E-03	 0.000E+00	-4.318E-01	 0.000E+00	-5.914E+06	-0.000E+00	-5.286E+06	-0.000E+00	-3.806E+08	-0.000E+00	-3.754E+06	-0.000E+00	-5.286E+06	-0.000E+00	-1.145E+08	-0.000E+00	-5.914E+06	-0.000E+00	-5.286E+06	-0.000E+00	 2.109E+08	-0.000E+00
    0.8000	-1.298E-07	-0.000E+00	-8.467E-08	 0.000E+00	-8.691E-08	 0.000E+00	-5.096E-01	 0.000E+00	-1.568E-03	 0.000E+00	-3.991E-01	 0.000E+00	-5.411E+06	-0.000E+00	-3.909E+06	-0.000E+00	-3.498E+08	-0.000E+00	-3.449E+06	-0.000E+00	-3.909E+06	-0.000E+00	-1.063E+08	-0.000E+00	-5.411E+06	-0.000E+00	-3.909E+06	-0.000E+00	 1.913E+08	-0.000E+00
    0.8100	-1.257E-07	-0.000E+00	-4.802E-08	 0.000E+00	-7.931E-08	 0.000E+00	-4.654E-01	 0.000E+00	-1.144E-03	 0.000E+00	-3.657E-01	 0.000E+00	-4.857E+06	-0.000E+00	-2.908E+06	-0.000E+00	-3.174E+08	-0.000E+00	-3.128E+06	-0.000E+00	-2.908E+06	-0.000E+00	-9.825E+07	-0.000E+00	-4.857E+06	-0.000E+00	-2.908E+06	-0.000E+00	 1.683E+08	-0.000E+00
    0.8200	-1.207E-07	-0.000E+00	-5.382E-08	 0.000E+00	-7.732E-08	 0.000E+00	-4.200E-01	 0.000E+00	-1.209E-03	 0.000E+00	-3.314E-01	 0.000E+00	-4.267E+06	-0.000E+00	-3.062E+06	-0.000E+00	-2.836E+08	-0.000E+00	-2.800E+06	-0.000E+00	-3.062E+06	-0.000E+00	-9.030E+07	-0.000E+00	-4.267E+06	-0.000E+00	-3.062E+06	-0.000E+00	 1.431E+08	-0.000E+00
    0.8300	-1.144E-07	-0.000E+00	-9.654E-08	 0.000E+00	-7.999E-08	 0.000E+00	-3.734E-01	 0.000E+00	-1.700E-03	 0.000E+00	-2.962E-01	 0.000E+00	-3.663E+06	-0.000E+00	-4.223E+06	-0.000E+00	-2.490E+08	-0.000E+00	-2.474E+06	-0.000E+00	-4.223E+06	-0.000E+00	-8.214E+07	-0.000E+00	-3.663E+06	-0.000E+00	-4.223E+06	-0.000E+00	 1.173E+08	-0.000E+00
    0.8400	-1.071E-07	-0.000E+00	-1.417E-07	 0.000E+00	-8.239E-08	 0.000E+00	-3.258E-01	 0.000E+00	-2.220E-03	 0.000E+00	-2.598E-01	 0.000E+00	-3.065E+06	-0.000E+00	-5.449E+06	-0.000E+00	-2.140E+08	-0.000E+00	-2.139E+06	-0.000E+00	-5.449E+06	-0.000E+00	-7.348E+07	-0.000E+00	-3.065E+06	-0.000E+00	-5.449E+06	-0.000E+00	 9.247E+07	-0.000E+00
    0.8500	-9.868E-08	-0.000E+00	-1.537E-07	 0.000E+00	-7.929E-08	 0.000E+00	-2.771E-01	 0.000E+00	-2.357E-03	 0.000E+00	-2.223E-01	 0.000E+00	-2.490E+06	-0.000E+00	-5.773E+06	-0.000E+00	-1.792E+08	-0.000E+00	-1.803E+06	-0.000E+00	-5.773E+06	-0.000E+00	-6.413E+07	-0.000E+00	-2.490E+06	-0.000E+00	-5.773E+06	-0.000E+00	 6.975E+07	-0.000E+00
    0.8600	-8.832E-08	-0.000E+00	-1.240E-07	 0.000E+00	-6.901E-08	 0.000E+00	-2.275E-01	 0.000E+00	-2.013E-03	 0.000E+00	-1.836E-01	 0.000E+00	-1.943E+06	-0.000E+00	-4.960E+06	-0.000E+00	-1.447E+08	-0.000E+00	-1.465E+06	-0.000E+00	-4.960E+06	-0.000E+00	-5.406E+07	-0.000E+00	-1.943E+06	-0.000E+00	-4.960E+06	-0.000E+00	 4.965E+07	-0.000E+00
    0.8700	-7.504E-08	-0.000E+00	-7.705E-08	 0.000E+00	-5.456E-08	 0.000E+00	-1.770E-01	 0.000E+00	-1.471E-03	 0.000E+00	-1.439E-01	 0.000E+00	-1.428E+06	-0.000E+00	-3.681E+06	-0.000E+00	-1.105E+08	-0.000E+00	-1.129E+06	-0.000E+00	-3.681E+06	-0.000E+00	-4.326E+07	-0.000E+00	-1.428E+06	-0.000E+00	-3.681E+06	-0.000E+00	 3.222E+07	-0.000E+00
    0.8800	-5.824E-08	-0.000E+00	-5.040E-08	 0.000E+00	-4.101E-08	 0.000E+00	-1.258E-01	 0.000E+00	-1.163E-03	 0.000E+00	-1.032E-01	 0.000E+00	-9.415E+05	-0.000E+00	-2.955E+06	-0.000E+00	-7.679E+07	-0.000E+00	-7.887E+05	-0.000E+00	-2.955E+06	-0.000E+00	-3.179E+07	-0.000E+00	-9.415E+05	-0.000E+00	-2.955E+06	-0.000E+00	 1.735E+07	-0.000E+00
    0.8900	-3.831E-08	-0.000E+00	-6.458E-08	 0.000E+00	-3.156E-08	 0.000E+00	-7.412E-02	 0.000E+00	-1.327E-03	 0.000E+00	-6.162E-02	 0.000E+00	-4.851E+05	-0.000E+00	-3.341E+06	-0.000E+00	-4.353E+07	-0.000E+00	-4.541E+05	-0.000E+00	-3.341E+06	-0.000E+00	-1.970E+07	-0.000E+00	-4.851E+05	-0.000E+00	-3.341E+06	-0.000E+00	 4.977E+06	-0.000E+00
    0.9000	-1.647E-08	-0.000E+00	-1.074E-07	 0.000E+00	-2.515E-08	 0.000E+00	-2.204E-02	 0.000E+00	-1.821E-03	 0.000E+00	-1.946E-02	 0.000E+00	-5.750E+04	-0.000E+00	-4.508E+06	-0.000E+00	-1.081E+07	-0.000E+00	-1.187E+05	-0.000E+00	-4.508E+06	-0.000E+00	-7.087E+06	-0.000E+00	-5.750E+04	-0.000E+00	-4.508E+06	-0.000E+00	-5.057E+06	-0.000E+00
    0.9100	 5.765E-09	-0.000E+00	-1.443E-07	 0.000E+00	-1.766E-08	 0.000E+00	 3.020E-02	 0.000E+00	-2.248E-03	 0.000E+00	 2.302E-02	 0.000E+00	 3.459E+05	-0.000E+00	-5.515E+06	-0.000E+00	 2.142E+07	-0.000E+00	 2.152E+05	-0.000E+00	-5.515E+06	-0.000E+00	 5.918E+06	-0.000E+00	 3.459E+05	-0.000E+00	-5.515E+06	-0.000E+00	-1.317E+07	-0.000E+00
    0.9200	 2.729E-08	-0.000E+00	-1.463E-07	 0.000E+00	-5.501E-09	 0.000E+00	 8.238E-02	 0.000E+00	-2.272E-03	 0.000E+00	 6.549E-02	 0.000E+00	 7.351E+05	-0.000E+00	-5.573E+06	-0.000E+00	 5.330E+07	-0.000E+00	 5.485E+05	-0.000E+00	-5.573E+06	-0.000E+00	 1.910E+07	-0.000E+00	 7.351E+05	-0.000E+00	-5.573E+06	-0.000E+00	-2.021E+07	-0.000E+00
    0.9300	 4.767E-08	-0.000E+00	-1.126E-07	 0.000E+00	 1.118E-08	 0.000E+00	 1.343E-01	 0.000E+00	-1.885E-03	 0.000E+00	 1.076E-01	 0.000E+00	 1.124E+06	-0.000E+00	-4.659E+06	-0.000E+00	 8.509E+07	-0.000E+00	 8.849E+05	-0.000E+00	-4.659E+06	-0.000E+00	 3.219E+07	-0.000E+00	 1.124E+06	-0.000E+00	-4.659E+06	-0.000E+00	-2.729E+07	-0.000E+00
    0.9400	 6.691E-08	-0.000E+00	-7.059E-08	 0.000E+00	 2.840E-08	 0.000E+00	 1.858E-01	 0.000E+00	-1.402E-03	 0.000E+00	 1.492E-01	 0.000E+00	 1.526E+06	-0.000E+00	-3.518E+06	-0.000E+00	 1.170E+08	-0.000E+00	 1.220E+06	-0.000E+00	-3.518E+06	-0.000E+00	 4.492E+07	-0.000E+00	 1.526E+06	-0.000E+00	-3.518E+06	-0.000E+00	-3.555E+07	-0.000E+00
    0.9500	 8.492E-08	-0.000E+00	-5.344E-08	 0.000E+00	 4.127E-08	 0.000E+00	 2.366E-01	 0.000E+00	-1.206E-03	 0.000E+00	 1.899E-01	 0.000E+00	 1.950E+06	-0.000E+00	-3.055E+06	-0.000E+00	 1.492E+08	-0.000E+00	 1.555E+06	-0.000E+00	-3.055E+06	-0.000E+00	 5.712E+07	-0.000E+00	 1.950E+06	-0.000E+00	-3.055E+06	-0.000E+00	-4.577E+07	-0.000E+00
    0.9600	 1.013E-07	-0.000E+00	-7.399E-08	 0.000E+00	 4.769E-08	 0.000E+00	 2.866E-01	 0.000E+00	-1.445E-03	 0.000E+00	 2.297E-01	 0.000E+00	 2.399E+06	-0.000E+00	-3.619E+06	-0.000E+00	 1.816E+08	-0.000E+00	 1.887E+06	-0.000E+00	-3.619E+06	-0.000E+00	 6.867E+07	-0.000E+00	 2.399E+06	-0.000E+00	-3.619E+06	-0.000E+00	-5.832E+07	-0.000E+00
    0.9700	 1.153E-07	-0.000E+00	-1.150E-07	 0.000E+00	 4.979E-08	 0.000E+00	 3.357E-01	 0.000E+00	-1.920E-03	 0.000E+00	 2.683E-01	 0.000E+00	 2.874E+06	-0.000E+00	-4.740E+06	-0.000E+00	 2.143E+08	-0.000E+00	 2.217E+06	-0.000E+00	-4.740E+06	-0.000E+00	 7.952E+07	-0.000E+00	 2.874E+06	-0.000E+00	-4.740E+06	-0.000E+00	-7.317E+07	-0.000E+00
    0.9800	 1.265E-07	-0.000E+00	-1.435E-07	 0.000E+00	 5.211E-08	 0.000E+00	 3.837E-01	 0.000E+00	-2.249E-03	 0.000E+00	 3.058E-01	 0.000E+00	 3.371E+06	-0.000E+00	-5.519E+06	-0.000E+00	 2.469E+08	-0.000E+00	 2.548E+06	-0.000E+00	-5.519E+06	-0.000E+00	 8.969E+07	-0.000E+00	 3.371E+06	-0.000E+00	-5.519E+06	-0.000E+00	-9.014E+07	-0.000E+00
    0.9900	 1.352E-07	-0.000E+00	-1.372E-07	 0.000E+00	 5.797E-08	 0.000E+00	 4.304E-01	 0.000E+00	-2.178E-03	 0.000E+00	 3.419E-01	 0.000E+00	 3.884E+06	-0.000E+00	-5.351E+06	-0.000E+00	 2.795E+08	-0.000E+00	 2.873E+06	-0.000E+00	-5.351E+06	-0.000E+00	 9.918E+07	-0.000E+00	 3.884E+06	-0.000E+00	-5.351E+06	-0.000E+00	-1.089E+08	-0.000E+00
    1.0000	 1.420E-07	-0.000E+00	-1.018E-07	 0.000E+00	 6.701E-08	 0.000E+00	 4.759E-01	 0.000E+00	-1.772E-03	 0.000E+00	 3.769E-01	 0.000E+00	 4.409E+06	-0.000E+00	-4.392E+06	-0.000E+00	 3.118E+08	-0.000E+00	 3.188E+06	-0.000E+00	-4.392E+06	-0.000E+00	 1.081E+08	-0.000E+00	 4.409E+06	-0.000E+00	-4.392E+06	-0.000E+00	-1.291E+08	-0.000E+00
    1.0100	 1.482E-07	-0.000E+00	-6.594E-08	 0.000E+00	 7.574E-08	 0.000E+00	 5.200E-01	 0.000E+00	-1.359E-03	 0.000E+00	 4.106E-01	 0.000E+00	 4.937E+06	-0.000E+00	-3.417E+06	-0.000E+00	 3.435E+08	-0.000E+00	 3.497E+06	-0.000E+00	-3.417E+06	-0.000E+00	 1.164E+08	-0.000E+00	 4.937E+06	-0.000E+00	-3.417E+06	-0.000E+00	-1.502E+08	-0.000E+00
    1.0200	 1.547E-07	-0.000E+00	-5.772E-08	 0.000E+00	 8.060E-08	 0.000E+00	 5.627E-01	 0.000E+00	-1.266E-03	 0.000E+00	 4.433E-01	 0.000E+00	 5.458E+06	-0.000E+00	-3.197E+06	-0.000E+00	 3.745E+08	-0.000E+00	 3.800E+06	-0.000E+00	-3.197E+06	-0.000E+00	 1.244E+08	-0.000E+00	 5.458E+06	-0.000E+00	-3.197E+06	-0.000E+00	-1.713E+08	-0.000E+00
